Supplier_ID,Fabric_Trim,Fabric_Rib,Fabric_Body,Fabric_CollarCuff,Sewing_Trims,Packing_Trims,Interlining,Threads,Color_Sets_Count,Unit_Count,Order_Value_USD,Delay_Penalty_USD_Per_Day,Shipping_Cost_USD,Order_Priority,Order_ID,Delivery_Status,Forwarder,Mill_Source
SUP-005,1487.0,194.0,3262.0,707.0,2814.0,2490.0,54.0,2994.0,8.0,10196.0,112156.0,1121.56,4500.0,Low,ORD-20260625-H7041,On-Time,ONE,Outsource
SUP-006,751.0,903.0,3271.0,291.0,550.0,1889.0,1308.0,1430.0,3.0,3462.0,41544.0,415.44,2800.0,medium,ORD-20260625-H7042,On-Time,Wanhai_Inc,Outsource
SUP-013,122.0,511.0,755.0,450.0,2741.0,1290.0,496.0,2975.0,2.0,12009.0,156117.0,1561.17,2800.0,High,ORD-20260625-H7043,On-Time,Wanhai,Internal
SUP-012,734.0,888.0,555.0,45.0,2545.0,1595.0,88.0,5698.0,4.0,9129.0,109548.0,1095.48,2800.0,Critical,ORD-20260625-H7044,On-Time,Wanhai,Internal
SUP-006,771.0,833.0,1763.0,89.0,1491.0,2287.0,249.0,681.0,2.0,6428.0,44996.0,449.96,2800.0,Medium,ORD-20260625-H7045,On-Time,Wanhai,Internal
SUP-006,1371.0,,3700.0,312.0,1182.0,2220.0,70.0,3268.0,3.0,11955.0,119550.0,1195.5,2800.0,High,ORD-20260625-H7046,On-Time,Wanhai,Outsource
SUP-012,1356.0,638.0,1240.0,425.0,393.0,527.0,1147.0,,9.0,12473.0,99784.0,997.84,4500.0,Medium,ORD-20260625-H7047,On-Time,ONE,Internal
SUP-007,1271.0,831.0,2886.0,253.0,2935.0,1359.0,845.0,5253.0,7.0,13103.0,170339.0,1703.39,10000.0,Low,ORD-20260625-H7048,On-Time,DHL,Outsource
SUP-002,1007.0,934.0,4674.0,250.0,1051.0,1830.0,198.0,1360.0,1.0,1962.0,17658.0,176.58,1500.0,Critical,ORD-20260625-H7049,On-Time,Gemadept,Internal
SUP-011,1105.0,324.0,4975.0,282.0,968.0,699.0,674.0,1392.0,10.0,8522.0,119308.0,1193.08,1500.0,Low,ORD-20260625-H7050,On-Time,Gemadept,Internal
SUP-009,697.0,529.0,2753.0,957.0,209.0,196.0,1357.0,4525.0,5.0,4255.0,63825.0,638.25,10000.0,Low,ORD-20260625-H7051,On-Time,DHL,Outsource
SUP-013,809.0,363.0,1979.0,817.0,1665.0,577.0,135.0,1717.0,5.0,13448.0,161376.0,1613.76,1500.0,Medium,ORD-20260625-H7052,Late,Gemadept,Outsource
SUP-012,920.0,589.0,275.0,605.0,2254.0,1801.0,1175.0,2224.0,9.0,9350.0,84150.0,841.5,10000.0,Critical,ORD-20260625-H7053,On-Time,DHL,Internal
SUP-003,,110.0,4526.0,140.0,1112.0,1121.0,580.0,688.0,1.0,3499.0,34990.0,349.9,4500.0,low,ORD-20260625-H7054,On-Time,ONE,Outsource
SUP-009,1407.0,666.0,3519.0,482.0,2444.0,590.0,112.0,,1.0,13566.0,203490.0,2034.9,4500.0,Medium,ORD-20260625-H7055,On-Time,ONE,Outsource
SUP-008,192.0,881.0,2549.0,537.0,2986.0,1419.0,741.0,1499.0,10.0,1100.0,14300.0,143.0,2800.0,Medium,ORD-20260625-H7056,Late,Wanhai,Outsource
SUP-015,1483.0,188.0,2973.0,43.0,1954.0,505.0,599.0,4292.0,7.0,4838.0,58056.0,580.56,10000.0,Medium,ORD-20260625-H7057,On-Time,DHL,Internal
SUP-014,998.0,353.0,2462.0,725.0,2088.0,814.0,863.0,5534.0,7.0,7316.0,95108.0,951.08,1500.0,High,ORD-20260625-H7058,On-Time,Gemadept_Port,Internal
SUP-001,93.0,653.0,3429.0,699.0,944.0,2594.0,457.0,3923.0,8.0,8276.0,82760.0,827.6,1500.0,Medium,ORD-20260625-H7059,On-Time,Gemadept,Outsource
SUP-007,81.0,255.0,2316.0,396.0,1807.0,2846.0,1246.0,5187.0,4.0,2826.0,16956.0,169.56,1500.0,Medium,ORD-20260625-H7060,On-Time,Gemadept,Internal
SUP-011,77.0,418.0,592.0,519.0,2226.0,1398.0,570.0,2919.0,7.0,2396.0,33544.0,335.44,10000.0,Medium,ORD-20260625-H7061,On-Time,DHL,Both
SUP-006,1069.0,607.0,1308.0,930.0,2107.0,1143.0,582.0,1285.0,6.0,2253.0,20277.0,202.77,1500.0,Low,ORD-20260625-H7062,On-Time,Gemadept,Internal
SUP-009,472.0,840.0,4562.0,456.0,1373.0,684.0,73.0,3404.0,1.0,4776.0,28656.0,286.56,2800.0,Medium,ORD-20260625-H7063,On-Time,Wanhai,both_mills
SUP-004,,496.0,810.0,872.0,2877.0,2574.0,144.0,2367.0,2.0,4970.0,69580.0,695.8,2800.0,Medium,ORD-20260625-H7064,On-Time,Wanhai,Internal
SUP-002,209.0,554.0,2975.0,741.0,438.0,1053.0,345.0,3059.0,8.0,14321.0,128889.0,1288.89,1500.0,Medium,ORD-20260625-H7065,On-Time,Gemadept,Internal
SUP-005,894.0,864.0,4198.0,664.0,2204.0,2997.0,1019.0,1380.0,6.0,13509.0,108072.0,1080.72,2800.0,Medium,ORD-20260625-H7066,On-Time,Wanhai_Inc,Internal
SUP-012,1280.0,,872.0,876.0,246.0,2130.0,1253.0,5608.0,7.0,10849.0,119339.0,1193.39,4500.0,Medium,ORD-20260625-H7067,On-Time,ONE,Both
SUP-012,67.0,107.0,3877.0,823.0,845.0,693.0,1204.0,,8.0,11523.0,126753.0,1267.53,4500.0,Medium,ORD-20260625-H7068,On-Time,ONE,Internal
SUP-005,1176.0,634.0,230.0,989.0,1140.0,1931.0,582.0,5332.0,5.0,12343.0,135773.0,1357.73,2800.0,medium,ORD-20260625-H7069,On-Time,Wanhai,Internal
SUP-002,721.0,625.0,1600.0,518.0,2515.0,455.0,1081.0,3730.0,5.0,8683.0,60781.0,607.81,1500.0,Low,ORD-20260625-H7070,On-Time,Gemadept,Internal
SUP-015,281.0,980.0,4271.0,193.0,2856.0,2174.0,937.0,2659.0,2.0,1116.0,13392.0,133.92,1500.0,Low,ORD-20260625-H7071,On-Time,Gemadept,internel
SUP-002,473.0,847.0,816.0,682.0,1312.0,1776.0,1274.0,5821.0,4.0,5975.0,59750.0,597.5,2800.0,Medium,ORD-20260625-H7072,On-Time,Wanhai,Outsource
SUP-008,953.0,797.0,4834.0,619.0,2395.0,2603.0,927.0,3778.0,2.0,6816.0,88608.0,886.08,4500.0,Medium,ORD-20260625-H7073,On-Time,ONE,Outsource
SUP-014,804.0,272.0,2986.0,832.0,2297.0,211.0,434.0,4526.0,7.0,12459.0,124590.0,1245.9,4500.0,Medium,ORD-20260625-H7074,On-Time,ONE,Internal
SUP-015,886.0,377.0,1070.0,528.0,813.0,2894.0,597.0,5264.0,9.0,1534.0,13806.0,138.06,4500.0,medium,ORD-20260625-H7075,On-Time,ONE,Internal
SUP-009,943.0,77.0,4396.0,797.0,2364.0,474.0,1479.0,,2.0,3407.0,34070.0,340.7,4500.0,Critical,ORD-20260625-H7076,On-Time,ONE,Internal
SUP-001,288.0,962.0,3804.0,329.0,2817.0,1438.0,422.0,2475.0,4.0,13539.0,121851.0,1218.51,2800.0,Medium,ORD-20260625-H7077,On-Time,Wanhai,Internal
SUP-006,1407.0,418.0,1612.0,89.0,1710.0,944.0,1237.0,4725.0,8.0,3966.0,35694.0,356.94,1500.0,Low,ORD-20260625-H7078,On-Time,Gemadept,Both
SUP-006,198.0,540.0,2939.0,224.0,1518.0,2273.0,606.0,344.0,9.0,13721.0,192094.0,1920.94,4500.0,Medium,ORD-20260625-H7079,On-Time,ONE,Internal
SUP-007,672.0,544.0,1140.0,360.0,1886.0,2709.0,705.0,2408.0,4.0,1590.0,15900.0,159.0,1500.0,Medium,ORD-20260625-H7080,Late,Gemadept,Both
SUP-006,,938.0,540.0,51.0,403.0,1483.0,572.0,488.0,8.0,7220.0,79420.0,794.2,2800.0,medium,ORD-20260625-H7081,On-Time,Wanhai,Internal
SUP-014,66.0,436.0,3108.0,62.0,1681.0,2725.0,884.0,5671.0,7.0,3816.0,53424.0,534.24,4500.0,Medium,ORD-20260625-H7082,On-Time,ONE,Internal
SUP-001,963.0,412.0,4333.0,137.0,2550.0,461.0,1427.0,4379.0,5.0,13132.0,196980.0,1969.8,2800.0,Medium,ORD-20260625-H7083,On-Time,Wanhai,Internal
SUP-006,275.0,662.0,859.0,908.0,1977.0,778.0,1482.0,733.0,4.0,9727.0,,972.7,2800.0,High,ORD-20260625-H7084,Late,Wanhai,Outsource
SUP-004,701.0,241.0,2233.0,34.0,479.0,1082.0,560.0,380.0,6.0,7571.0,68139.0,681.39,2800.0,Low,ORD-20260625-H7085,On-Time,Wanhai,Internal
SUP-001,309.0,348.0,1760.0,341.0,2599.0,2911.0,907.0,3232.0,6.0,1497.0,19461.0,194.61,4500.0,Medium,ORD-20260625-H7086,On-Time,ONE,Internal
SUP-010,723.0,391.0,3657.0,930.0,793.0,2922.0,1012.0,3764.0,2.0,3412.0,27296.0,272.96,10000.0,Medium,ORD-20260625-H7087,On-Time,DHL,Outsource
SUP-015,223.0,530.0,1856.0,646.0,1718.0,1831.0,261.0,1267.0,3.0,4788.0,71820.0,718.2,10000.0,Low,ORD-20260625-H7088,On-Time,DHL,Internal
SUP-006,254.0,172.0,3175.0,356.0,2292.0,2136.0,976.0,3090.0,6.0,14816.0,207424.0,2074.24,1500.0,Medium,ORD-20260625-H7089,Late,Gemadept,Outsource
SUP-014,464.0,912.0,1249.0,551.0,149.0,1818.0,674.0,4665.0,4.0,10125.0,101250.0,1012.5,4500.0,High,ORD-20260625-H7090,On-Time,ONE,Internal
SUP-003,1226.0,898.0,653.0,709.0,1547.0,1387.0,394.0,1129.0,3.0,5279.0,52790.0,527.9,2800.0,High,ORD-20260625-H7091,On-Time,Wanhai,Internal
SUP-004,1176.0,499.0,1904.0,793.0,2490.0,899.0,1084.0,4714.0,4.0,3333.0,46662.0,466.62,1500.0,Low,ORD-20260625-H7092,On-Time,Gemadept,Outsource
SUP-008,841.0,602.0,2984.0,610.0,1855.0,374.0,385.0,1163.0,6.0,11067.0,77469.0,774.69,1500.0,medium,ORD-20260625-H7093,On-Time,Gemadept,Internal
SUP-008,1138.0,,1018.0,400.0,1979.0,1753.0,1413.0,5682.0,3.0,2000.0,12000.0,120.0,10000.0,Critcal,ORD-20260625-H7094,On-Time,DHL,Outsource
SUP-012,1190.0,876.0,212.0,530.0,2909.0,2543.0,1331.0,3549.0,1.0,6956.0,41736.0,417.36,1500.0,High,ORD-20260625-H7095,On-Time,Gemadept,Internal
SUP-003,1229.0,,4179.0,932.0,947.0,1436.0,103.0,3716.0,6.0,4957.0,29742.0,297.42,2800.0,Medium,ORD-20260625-H7096,On-Time,Wanhai,Outsource
SUP-012,1155.0,612.0,1120.0,139.0,1295.0,1005.0,654.0,3356.0,2.0,14549.0,,1891.37,4500.0,Low,ORD-20260625-H7097,On-Time,ONE,Internal
SUP-011,567.0,969.0,2618.0,45.0,1612.0,1982.0,345.0,3040.0,9.0,6878.0,68780.0,687.8,2800.0,Low,ORD-20260625-H7098,On-Time,Wanhai,Internal
SUP-004,,247.0,1514.0,553.0,1482.0,591.0,1290.0,2326.0,6.0,13284.0,92988.0,929.88,1500.0,Low,ORD-20260625-H7099,Late,Gemadept_Port,outsourced
SUP-003,1311.0,365.0,3877.0,732.0,2336.0,1527.0,750.0,5838.0,1.0,13708.0,205620.0,2056.2,4500.0,High,ORD-20260625-H7100,On-Time,O.N.E,Internal
SUP-008,1028.0,38.0,2217.0,83.0,1652.0,2524.0,437.0,4098.0,4.0,3767.0,45204.0,452.04,1500.0,Medium,ORD-20260625-H7101,On-Time,Gemadept,Internal
SUP-003,1059.0,463.0,1428.0,479.0,2557.0,758.0,1180.0,1959.0,5.0,12412.0,161356.0,1613.56,10000.0,Medium,ORD-20260625-H7102,On-Time,D.H.L,Internal
SUP-010,,696.0,4992.0,745.0,326.0,640.0,1081.0,1679.0,8.0,2649.0,26490.0,264.9,4500.0,High,ORD-20260625-H7103,On-Time,O.N.E,Internal
SUP-003,,387.0,2634.0,333.0,1907.0,2986.0,1241.0,5002.0,3.0,10029.0,100290.0,1002.9,4500.0,high,ORD-20260625-H7104,On-Time,ONE,Internal
SUP-014,116.0,918.0,3068.0,824.0,312.0,419.0,1404.0,1176.0,9.0,14033.0,126297.0,1262.97,2800.0,High,ORD-20260625-H7105,On-Time,Wanhai,Internal
SUP-006,1249.0,638.0,2715.0,609.0,518.0,2136.0,86.0,1160.0,9.0,4198.0,50376.0,503.76,10000.0,High,ORD-20260625-H7106,On-Time,DHL,Internal
SUP-003,733.0,908.0,1638.0,235.0,1975.0,2372.0,1304.0,3627.0,10.0,7725.0,100425.0,1004.25,4500.0,Low,ORD-20260625-H7107,On-Time,ONE,Both
SUP-005,1328.0,879.0,4364.0,475.0,1018.0,555.0,232.0,5167.0,5.0,2993.0,41902.0,419.02,10000.0,High,ORD-20260625-H7108,On-Time,DHL,Internal
SUP-004,112.0,745.0,3743.0,755.0,876.0,750.0,341.0,4099.0,4.0,2758.0,30338.0,303.38,1500.0,Low,ORD-20260625-H7109,On-Time,Gemadept,Internal
SUP-014,863.0,770.0,3375.0,908.0,1653.0,1412.0,119.0,280.0,7.0,3693.0,25851.0,258.51,10000.0,High,ORD-20260625-H7110,On-Time,DHL,Both
SUP-012,452.0,166.0,1981.0,559.0,2368.0,1404.0,286.0,4865.0,9.0,5856.0,40992.0,409.92,2800.0,high,ORD-20260625-H7111,On-Time,Wanhai,Internal
SUP-001,241.0,712.0,2463.0,836.0,275.0,516.0,513.0,3059.0,6.0,14355.0,114840.0,1148.4,2800.0,High,ORD-20260625-H7112,On-Time,Wanhai,outsourced
SUP-011,1402.0,523.0,2169.0,732.0,2731.0,1607.0,1191.0,1856.0,7.0,13214.0,132140.0,1321.4,10000.0,High,ORD-20260625-H7113,On-Time,DHL,Internal
SUP-011,,449.0,411.0,598.0,1445.0,903.0,240.0,2749.0,1.0,1819.0,23647.0,236.47,2800.0,medium,ORD-20260625-H7114,On-Time,Wanhai,Outsource
SUP-007,927.0,867.0,707.0,492.0,634.0,2926.0,979.0,1271.0,4.0,12864.0,167232.0,1672.32,4500.0,Medium,ORD-20260625-H7115,On-Time,ONE,internel
SUP-012,790.0,459.0,531.0,378.0,2872.0,897.0,450.0,1860.0,2.0,10555.0,147770.0,1477.7,2800.0,Medium,ORD-20260625-H7116,On-Time,Wanhai,Internal
SUP-006,995.0,217.0,750.0,145.0,1517.0,708.0,366.0,2912.0,1.0,5834.0,35004.0,350.04,1500.0,Medium,ORD-20260625-H7117,Late,Gemadept,Outsource
SUP-001,1136.0,306.0,1141.0,991.0,1929.0,2112.0,767.0,2656.0,7.0,13736.0,137360.0,1373.6,10000.0,medium,ORD-20260625-H7118,On-Time,DHL,Outsource
SUP-010,,584.0,927.0,880.0,1763.0,2940.0,271.0,1024.0,10.0,10630.0,138190.0,1381.9,1500.0,High,ORD-20260625-H7119,On-Time,Gemadept,Internal
SUP-011,294.0,388.0,3062.0,726.0,423.0,1731.0,707.0,3284.0,4.0,3300.0,49500.0,495.0,1500.0,Low,ORD-20260625-H7120,On-Time,Gemadept_Port,Internal
SUP-013,568.0,259.0,3443.0,956.0,184.0,1180.0,1262.0,2068.0,2.0,1973.0,15784.0,157.84,10000.0,medium,ORD-20260625-H7121,On-Time,DHL,Internal
SUP-004,442.0,,848.0,705.0,986.0,1413.0,341.0,4051.0,5.0,11306.0,90448.0,904.48,2800.0,Medium,ORD-20260625-H7122,On-Time,Wanhai_Inc,Outsource
SUP-009,,306.0,2937.0,106.0,211.0,2745.0,998.0,4522.0,7.0,12003.0,132033.0,1320.33,2800.0,Critical,ORD-20260625-H7123,On-Time,Wanhai,Both
SUP-007,,719.0,2947.0,362.0,2775.0,1433.0,272.0,1187.0,2.0,4407.0,39663.0,396.63,4500.0,Low,ORD-20260625-H7124,On-Time,ONE,Internal
SUP-003,1277.0,414.0,1209.0,842.0,1048.0,2153.0,807.0,5683.0,7.0,13749.0,178737.0,1787.37,4500.0,Medium,ORD-20260625-H7125,On-Time,ONE,Internal
SUP-007,960.0,537.0,1750.0,997.0,2897.0,409.0,808.0,390.0,3.0,10794.0,129528.0,1295.28,4500.0,Low,ORD-20260625-H7126,On-Time,ONE,Internal
SUP-014,1201.0,814.0,1003.0,414.0,1521.0,884.0,1490.0,1223.0,8.0,14957.0,,897.42,2800.0,High,ORD-20260625-H7127,On-Time,Wanhai_Inc,Internal
SUP-001,1268.0,794.0,4280.0,503.0,151.0,2045.0,1480.0,4763.0,7.0,9680.0,125840.0,1258.4,4500.0,Medium,ORD-20260625-H7128,On-Time,ONE,Internal
SUP-005,1267.0,580.0,4509.0,685.0,2231.0,1004.0,87.0,4323.0,1.0,5875.0,58750.0,587.5,4500.0,High,ORD-20260625-H7129,On-Time,ONE,Internal
SUP-001,233.0,883.0,4464.0,475.0,2859.0,1125.0,1280.0,3494.0,9.0,9257.0,101827.0,1018.27,1500.0,Medium,ORD-20260625-H7130,On-Time,Gemadept,Internal
SUP-004,296.0,731.0,3601.0,495.0,2878.0,1726.0,975.0,3313.0,6.0,5927.0,71124.0,711.24,10000.0,Medium,ORD-20260625-H7131,On-Time,DHL,Internal
SUP-002,373.0,79.0,4441.0,229.0,840.0,2921.0,449.0,3863.0,4.0,3346.0,33460.0,334.6,4500.0,Critical,ORD-20260625-H7132,On-Time,ONE,Outsource
SUP-010,209.0,564.0,4811.0,544.0,2976.0,2901.0,1260.0,2285.0,6.0,1877.0,26278.0,262.78,4500.0,Medium,ORD-20260625-H7133,On-Time,ONE,Outsource
SUP-002,755.0,322.0,3361.0,695.0,524.0,1498.0,1433.0,,2.0,13731.0,178503.0,1785.03,4500.0,Critical,ORD-20260625-H7134,On-Time,ONE,Outsource
SUP-006,671.0,263.0,4748.0,786.0,1144.0,1714.0,1079.0,5945.0,2.0,2346.0,28152.0,281.52,2800.0,Critical,ORD-20260625-H7135,On-Time,Wanhai,Outsource
SUP-014,974.0,703.0,4355.0,915.0,1811.0,922.0,1206.0,1356.0,8.0,8500.0,110500.0,1105.0,10000.0,Medium,ORD-20260625-H7136,On-Time,DHL,Both
SUP-008,115.0,226.0,727.0,595.0,155.0,1427.0,1047.0,5659.0,10.0,12294.0,98352.0,983.52,4500.0,Medium,ORD-20260625-H7137,On-Time,ONE,Internal
SUP-009,979.0,394.0,3498.0,326.0,2959.0,157.0,562.0,1911.0,5.0,7248.0,65232.0,652.32,4500.0,Medium,ORD-20260625-H7138,On-Time,O.N.E,Internal
SUP-006,303.0,,1223.0,95.0,906.0,1348.0,831.0,4805.0,7.0,11261.0,78827.0,788.27,4500.0,High,ORD-20260625-H7139,On-Time,ONE,Internal
SUP-003,332.0,497.0,3934.0,41.0,754.0,1549.0,132.0,362.0,1.0,3009.0,18054.0,180.54,4500.0,Medium,ORD-20260625-H7140,On-Time,ONE,internel
SUP-003,1133.0,41.0,632.0,79.0,1106.0,1325.0,1450.0,,6.0,5856.0,46848.0,468.48,4500.0,Low,ORD-20260625-H7141,On-Time,ONE,Outsource
SUP-003,167.0,578.0,1376.0,405.0,1007.0,2040.0,384.0,2994.0,10.0,12388.0,161044.0,1610.44,2800.0,High,ORD-20260625-H7142,On-Time,Wanhai,Internal
SUP-013,472.0,368.0,600.0,75.0,107.0,617.0,708.0,5077.0,7.0,1719.0,22347.0,223.47,10000.0,Low,ORD-20260625-H7143,On-Time,DHL,Internal
SUP-003,605.0,508.0,2304.0,187.0,2271.0,2177.0,151.0,253.0,10.0,10183.0,61098.0,610.98,4500.0,Medium,ORD-20260625-H7144,On-Time,ONE,Outsource
SUP-012,85.0,963.0,3250.0,431.0,1881.0,250.0,1361.0,5473.0,7.0,8586.0,111618.0,1116.18,1500.0,Low,ORD-20260625-H7145,Late,Gemadept_Port,Outsource
SUP-009,580.0,689.0,2433.0,736.0,1224.0,647.0,874.0,573.0,10.0,5195.0,41560.0,415.6,10000.0,Medium,ORD-20260625-H7146,On-Time,DHL,Outsource
SUP-004,140.0,277.0,2645.0,884.0,1089.0,2257.0,1104.0,1076.0,3.0,7848.0,94176.0,941.76,4500.0,Medium,ORD-20260625-H7147,On-Time,ONE,Internal
SUP-007,,674.0,4900.0,790.0,2982.0,1244.0,1387.0,,9.0,1763.0,,105.78,2800.0,Medium,ORD-20260625-H7148,On-Time,Wanhai,outsourced
SUP-002,1290.0,66.0,3035.0,210.0,2913.0,2388.0,1046.0,5361.0,9.0,4398.0,39582.0,395.82,10000.0,Low,ORD-20260625-H7149,On-Time,DHL,Internal
SUP-007,147.0,46.0,2713.0,501.0,1203.0,1153.0,203.0,2975.0,5.0,12697.0,101576.0,1015.76,4500.0,Medium,ORD-20260625-H7150,On-Time,ONE,Internal
SUP-007,580.0,986.0,1973.0,938.0,2178.0,2613.0,609.0,3929.0,9.0,6744.0,47208.0,472.08,2800.0,Critical,ORD-20260625-H7151,On-Time,Wanhai,Internal
SUP-004,587.0,46.0,1296.0,586.0,477.0,2612.0,1226.0,3065.0,7.0,11279.0,169185.0,1691.85,4500.0,High,ORD-20260625-H7152,On-Time,ONE,Internal
SUP-004,1101.0,1000.0,1128.0,435.0,2477.0,2384.0,992.0,2884.0,7.0,5073.0,76095.0,760.95,10000.0,medium,ORD-20260625-H7153,On-Time,DHL,internel
SUP-012,1397.0,416.0,2151.0,359.0,2049.0,1494.0,743.0,2908.0,9.0,2391.0,23910.0,239.1,4500.0,Low,ORD-20260625-H7154,On-Time,O.N.E,Internal
SUP-005,1296.0,970.0,2173.0,815.0,1422.0,1805.0,281.0,3488.0,2.0,1842.0,16578.0,165.78,10000.0,Medium,ORD-20260625-H7155,On-Time,DHL,Internal
SUP-001,129.0,164.0,1754.0,911.0,381.0,1272.0,1194.0,239.0,10.0,8208.0,49248.0,492.48,1500.0,Medium,ORD-20260625-H7156,Late,Gemadept,internel
SUP-006,612.0,606.0,2978.0,795.0,1135.0,2521.0,1258.0,1854.0,5.0,11243.0,157402.0,1574.02,4500.0,High,ORD-20260625-H7157,On-Time,ONE,Both
SUP-007,663.0,718.0,4621.0,278.0,738.0,699.0,437.0,5942.0,8.0,12736.0,152832.0,1528.32,4500.0,Low,ORD-20260625-H7158,On-Time,ONE,Internal
SUP-011,225.0,541.0,1194.0,369.0,2846.0,2663.0,681.0,997.0,8.0,10218.0,112398.0,1123.98,4500.0,Medium,ORD-20260625-H7159,On-Time,ONE,Internal
SUP-004,571.0,,812.0,620.0,168.0,2399.0,913.0,909.0,3.0,13663.0,163956.0,1639.56,2800.0,Medium,ORD-20260625-H7160,On-Time,Wanhai_Inc,Internal
SUP-008,472.0,820.0,2793.0,456.0,2988.0,1596.0,1299.0,4924.0,5.0,5937.0,89055.0,890.55,4500.0,Low,ORD-20260625-H7161,On-Time,ONE,Internal
SUP-007,1173.0,481.0,795.0,241.0,1938.0,2710.0,1268.0,5812.0,4.0,3891.0,23346.0,233.46,2800.0,Medium,ORD-20260625-H7162,On-Time,Wanhai,Internal
SUP-014,1476.0,696.0,1041.0,432.0,2170.0,2683.0,858.0,224.0,4.0,11401.0,125411.0,1254.11,1500.0,Low,ORD-20260625-H7163,Late,Gemadept,Outsource
SUP-010,625.0,401.0,4639.0,369.0,436.0,2775.0,1099.0,5260.0,2.0,8732.0,52392.0,523.92,4500.0,Low,ORD-20260625-H7164,On-Time,ONE,Outsource
SUP-014,1453.0,795.0,1058.0,501.0,2574.0,706.0,1267.0,4253.0,6.0,9485.0,123305.0,1233.05,10000.0,Medium,ORD-20260625-H7165,On-Time,DHL,Both
SUP-001,,692.0,644.0,620.0,2992.0,534.0,1092.0,2314.0,1.0,14774.0,132966.0,1329.66,1500.0,Critical,ORD-20260625-H7166,On-Time,Gemadept,Internal
SUP-009,381.0,922.0,1988.0,996.0,2356.0,2758.0,904.0,2944.0,8.0,12604.0,138644.0,1386.44,1500.0,Medium,ORD-20260625-H7167,On-Time,Gemadept,Internal
SUP-012,1391.0,437.0,4517.0,78.0,314.0,2423.0,586.0,2550.0,10.0,6878.0,48146.0,481.46,4500.0,High,ORD-20260625-H7168,On-Time,ONE,Outsource
SUP-014,702.0,346.0,3654.0,171.0,734.0,2995.0,608.0,5314.0,9.0,6123.0,91845.0,918.45,1500.0,Low,ORD-20260625-H7169,On-Time,Gemadept,Internal
SUP-009,789.0,410.0,4152.0,953.0,522.0,1631.0,760.0,4773.0,5.0,12978.0,,908.46,2800.0,Medium,ORD-20260625-H7170,On-Time,Wanhai,Outsource
SUP-001,1162.0,316.0,4887.0,559.0,2220.0,1834.0,1337.0,4400.0,6.0,4449.0,31143.0,311.43,4500.0,High,ORD-20260625-H7171,On-Time,O.N.E,Internal
SUP-008,560.0,649.0,1230.0,244.0,2970.0,766.0,288.0,2904.0,1.0,12206.0,134266.0,1342.66,1500.0,Low,ORD-20260625-H7172,On-Time,Gemadept,Internal
SUP-014,91.0,842.0,1495.0,337.0,885.0,881.0,338.0,1656.0,6.0,6960.0,55680.0,556.8,2800.0,Medium,ORD-20260625-H7173,Late,Wanhai,Both
SUP-001,934.0,794.0,2263.0,582.0,1037.0,1525.0,417.0,5940.0,1.0,6905.0,,966.7,1500.0,Medium,ORD-20260625-H7174,On-Time,Gemadept,Internal
SUP-008,1462.0,103.0,1647.0,794.0,1871.0,932.0,461.0,1273.0,5.0,6422.0,51376.0,513.76,4500.0,Medium,ORD-20260625-H7175,On-Time,ONE,Internal
SUP-001,130.0,165.0,2245.0,298.0,1789.0,2651.0,1095.0,1435.0,9.0,1410.0,11280.0,112.8,2800.0,Critical,ORD-20260625-H7176,On-Time,Wanhai_Inc,internel
SUP-010,451.0,190.0,4819.0,577.0,1397.0,2423.0,403.0,4897.0,5.0,4178.0,33424.0,334.24,4500.0,High,ORD-20260625-H7177,On-Time,ONE,Internal
SUP-010,156.0,353.0,3050.0,493.0,1356.0,425.0,469.0,4684.0,3.0,4355.0,52260.0,522.6,2800.0,Critical,ORD-20260625-H7178,On-Time,Wanhai,Both
SUP-002,1184.0,443.0,4024.0,865.0,2436.0,656.0,1388.0,5510.0,4.0,4768.0,28608.0,286.08,4500.0,Low,ORD-20260625-H7179,On-Time,ONE,Internal
SUP-003,1350.0,328.0,2268.0,637.0,2702.0,612.0,831.0,3566.0,3.0,11207.0,89656.0,896.56,4500.0,Medium,ORD-20260625-H7180,On-Time,ONE,internel
SUP-010,1287.0,545.0,3961.0,815.0,538.0,2442.0,378.0,5259.0,4.0,5681.0,73853.0,738.53,2800.0,Low,ORD-20260625-H7181,On-Time,Wanhai,Internal
SUP-011,555.0,680.0,2475.0,43.0,1437.0,2522.0,922.0,4724.0,10.0,1737.0,13896.0,138.96,10000.0,Medium,ORD-20260625-H7182,On-Time,DHL,Internal
SUP-004,1194.0,900.0,2008.0,538.0,1633.0,1790.0,831.0,2264.0,6.0,3806.0,49478.0,494.78,1500.0,Low,ORD-20260625-H7183,On-Time,Gemadept,Internal
SUP-001,1207.0,782.0,1511.0,387.0,1517.0,155.0,787.0,4738.0,3.0,5484.0,32904.0,329.04,4500.0,High,ORD-20260625-H7184,On-Time,ONE,Outsource
SUP-008,769.0,588.0,4255.0,354.0,2175.0,1011.0,1321.0,3626.0,5.0,8571.0,77139.0,771.39,2800.0,Medium,ORD-20260625-H7185,On-Time,Wanhai,Internal
SUP-007,1444.0,366.0,2651.0,452.0,369.0,2097.0,1244.0,1216.0,7.0,3870.0,27090.0,270.9,4500.0,Medium,ORD-20260625-H7186,On-Time,ONE,Internal
SUP-002,306.0,321.0,1289.0,22.0,1590.0,1642.0,798.0,5911.0,1.0,9285.0,120705.0,1207.05,2800.0,High,ORD-20260625-H7187,On-Time,Wanhai,Outsource
